res_is_redirect,res_headers_type_num,res_constitute_url_num,res_constitute_domain_type,res_state_code
0,0,0,0,404
0,0,0,0,502
0,11,321,61,200
0,11,23,8,200
0,11,13,4,200
1,11,38,10,200
0,0,0,0,502
0,11,72,22,200
0,0,0,0,502
0,11,939,168,200
0,11,363,80,200
1,11,22,7,200
0,0,0,0,502
0,0,0,0,502
0,11,104,13,200
0,11,166,37,200
0,0,0,0,404
0,11,23,9,200
0,11,58,5,200
0,11,96,19,200
0,11,52,13,200
0,11,2751,301,200
0,0,0,0,502
0,11,39,6,200
0,11,147,24,200
0,11,127,23,200
0,13,124,14,200
1,11,276,98,200
0,13,23,4,200
0,11,36,7,200
0,11,163,13,200
0,11,80,29,200
0,11,199,15,200
0,0,0,0,502
0,0,0,0,502
0,11,21,4,200
0,11,11,1,200
1,13,85,8,200
0,13,328,113,200
0,11,39,9,200
0,13,180,34,200
0,11,192,56,200
1,11,14,5,200
0,13,214,24,200
0,13,40,15,200
0,11,669,161,200
0,0,0,0,502
1,13,42,9,200
0,11,460,140,200
0,11,396,100,200
0,13,122,17,200
0,11,131,20,200
0,11,184,51,200
0,11,37,9,200
0,13,4,1,200
0,11,66,10,200
0,11,69,9,200
0,13,118,23,200
1,13,37,9,200
0,0,0,0,0
1,11,231,78,200
0,11,34,9,200
0,11,342,90,200
0,11,7,2,200
1,11,92,24,200
0,0,0,0,502
0,13,68,7,200
0,0,0,0,502
0,11,111,58,200
0,11,425,109,200
0,13,63,7,200
0,11,49,8,200
0,11,10,5,200
0,0,0,0,502
0,11,49,14,200
1,6,94,10,200
0,0,0,0,502
0,0,0,0,403
0,11,547,143,200
0,11,33,8,200
0,11,152,55,200
0,0,0,0,523
0,0,0,0,404
0,11,36,11,200
0,11,23,9,200
0,0,0,0,502
0,11,425,55,200
0,11,662,173,200
0,0,0,0,502
0,13,42,5,200
0,11,86,19,200
0,11,117,14,200
0,11,77,29,200
0,0,0,0,502
0,13,52,7,200
0,11,18,5,200
0,0,0,0,502
0,0,0,0,403
0,13,665,161,200
1,13,6,5,200
0,11,103,29,200
0,13,20,10,200
0,11,16,3,200
0,13,142,12,200
0,11,44,2,200
0,11,34,8,200
0,0,0,0,403
0,11,512,175,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,11,25,3,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,13,38,5,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,0
0,0,0,0,502
0,0,0,0,502
0,11,163,6,200
0,11,59,10,200
0,0,0,0,502
0,0,0,0,502
0,11,33,8,200
0,0,0,0,502
0,11,307,12,200
0,11,457,136,200
0,11,472,152,200
0,11,193,43,200
0,11,33,8,200
0,13,238,12,200
0,0,0,0,502
1,11,356,146,200
0,11,230,66,200
0,11,56,6,200
1,11,39,15,200
0,11,37,11,200
0,0,0,0,502
0,11,8,2,200
0,11,663,160,200
0,13,108,20,200
0,13,10,1,200
0,0,0,0,404
0,0,0,0,502
1,13,18,3,200
0,11,145,21,200
0,11,98,22,200
0,0,0,0,403
0,0,0,0,502
0,11,184,18,200
0,0,0,0,403
0,13,117,15,200
0,13,37,10,200
0,0,0,0,502
0,13,1039,229,200
0,11,55,8,200
0,11,44,4,200
0,11,44,4,200
0,13,368,98,200
0,11,356,58,200
0,11,111,27,200
0,11,89,23,200
0,0,0,0,502
0,11,33,8,200
0,0,0,0,502
0,11,70,9,200
0,13,104,12,200
0,13,45,7,200
0,0,0,0,403
0,11,129,5,200
0,11,126,23,200
0,11,95,8,200
0,0,0,0,403
0,0,0,0,404
0,11,226,43,200
0,11,52,13,200
0,11,14,9,200
0,0,0,0,502
0,11,30,5,200
0,11,25,8,200
0,11,678,183,200
1,11,121,31,200
0,13,62,10,200
0,13,38,9,200
0,13,127,28,200
0,11,113,33,200
0,11,326,64,200
0,0,0,0,502
0,13,210,25,200
0,11,258,59,200
0,11,224,60,200
0,11,121,32,200
0,11,328,75,200
0,11,318,41,200
0,11,467,126,200
0,11,27,4,200
0,13,174,31,200
0,13,9,2,200
0,11,177,27,200
0,0,0,0,400
0,11,707,167,200
0,0,0,0,403
0,11,981,164,200
0,11,157,23,200
0,0,0,0,0
0,0,0,0,502
0,0,0,0,404
1,11,160,12,200
0,11,41,13,200
0,11,49,14,200
0,13,263,76,200
0,13,235,91,200
0,13,61,17,200
0,11,65,15,200
0,13,65,7,200
0,11,70,11,200
0,13,191,81,200
0,11,590,137,200
0,11,531,148,200
1,11,15,6,200
0,11,143,22,200
0,0,0,0,502
0,11,136,38,200
0,11,137,41,200
0,11,160,17,200
0,11,96,26,200
0,11,269,99,200
0,11,1144,229,200
0,0,0,0,502
0,13,24,2,200
0,11,101,24,200
0,11,29,10,200
0,11,33,8,200
0,13,774,193,200
0,11,8,3,200
1,13,11,7,200
0,0,0,0,502
0,11,124,26,200
0,13,428,113,200
0,13,20,10,200
0,11,215,33,200
0,11,930,195,200
0,11,219,21,200
0,0,0,0,502
0,13,42,13,200
0,11,391,102,200
0,11,108,33,200
0,0,0,0,403
0,0,0,0,403
0,0,0,0,502
0,13,577,33,200
0,11,17,4,200
0,0,0,0,502
0,11,245,8,200
0,13,111,20,200
0,11,198,39,200
0,13,44,5,200
0,13,34,7,200
0,0,0,0,502
0,11,611,168,200
0,0,0,0,502
0,11,11,4,200
0,11,129,14,200
0,11,10,5,200
0,11,217,28,200
0,11,137,23,200
0,13,80,11,200
0,0,0,0,502
0,13,136,49,200
1,13,12,7,200
0,11,40,9,200
0,11,33,11,200
0,11,136,33,200
0,13,110,5,200
0,11,132,37,200
0,11,76,34,200
0,0,0,0,403
0,0,0,0,502
0,0,0,0,502
0,11,133,32,200
0,11,44,12,200
1,13,181,3,200
0,0,0,0,502
0,11,127,22,200
0,0,0,0,403
0,13,90,14,200
1,13,92,14,200
0,13,56,5,200
0,13,65,6,200
0,0,0,0,502
0,13,42,7,200
0,11,41,10,200
0,11,10,3,200
0,0,0,0,403
0,0,0,0,502
0,13,62,6,200
