res_is_redirect,res_headers_type_num,res_constitute_url_num,res_constitute_domain_type,res_state_code
0,0,0,0,502
0,11,980,187,200
0,11,69,2,200
0,11,66,11,200
0,0,0,0,403
1,13,228,39,200
0,11,44,5,200
0,13,714,157,200
1,11,43,12,200
0,11,35,1,200
0,13,140,27,200
0,11,87,21,200
0,0,0,0,502
0,0,0,0,502
0,11,192,26,200
0,11,103,26,200
0,11,54,24,200
0,11,121,19,200
0,11,57,13,200
0,13,2005,239,200
0,0,0,0,502
0,11,282,24,200
0,11,291,55,200
0,11,277,71,200
0,11,303,9,200
0,0,0,0,429
0,0,0,0,502
0,0,0,0,502
0,11,125,20,200
0,11,118,18,200
0,13,843,36,200
0,11,169,19,200
1,13,229,86,200
0,13,46,7,200
0,13,13,6,200
0,0,0,0,502
0,11,248,70,200
1,11,356,143,200
0,0,0,0,502
0,11,236,33,200
0,11,2851,327,200
0,11,165,53,200
0,11,999,205,200
0,11,530,152,200
0,11,1332,234,200
0,11,203,39,200
1,13,57,8,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,13,29,6,200
0,13,30,14,200
0,11,116,23,200
0,13,60,13,200
1,11,35,13,200
0,11,43,17,200
1,11,18,3,200
0,11,17,2,200
0,0,0,0,403
0,11,2141,276,200
0,0,0,0,502
0,11,233,72,200
0,11,22,4,200
1,11,220,27,200
0,0,0,0,502
0,13,67,35,200
1,11,100,18,200
0,11,316,30,200
1,11,26,8,200
1,11,118,24,200
0,0,0,0,400
0,11,51,9,200
0,11,954,197,200
0,11,165,21,200
0,11,38,14,200
0,11,370,71,200
0,11,44,12,200
0,0,0,0,502
0,11,230,15,200
0,11,122,13,200
0,0,0,0,307
0,11,111,42,200
1,11,118,28,200
0,0,0,0,522
0,11,519,93,200
1,11,8,6,200
0,0,0,0,502
0,0,0,0,502
0,11,515,102,200
0,11,81,12,200
0,11,5,4,200
0,13,238,60,200
0,13,16,5,200
0,11,1101,187,200
0,11,291,110,200
0,11,229,42,200
0,11,3311,263,200
0,0,0,0,502
0,11,201,10,200
0,11,174,19,200
0,11,34,8,200
1,13,175,48,200
0,11,119,37,200
1,13,93,28,200
1,11,220,20,200
0,11,42,13,200
0,0,0,0,502
0,11,288,72,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,11,36,9,200
0,11,335,41,200
0,11,42,10,200
0,11,230,19,200
0,11,61,12,200
0,0,0,0,502
0,11,322,59,200
1,11,118,32,200
0,11,1130,164,200
0,13,1637,188,200
0,11,41,14,200
0,13,148,23,200
0,13,64,21,200
0,11,54,1,200
0,11,145,33,200
0,0,0,0,502
0,11,126,15,200
0,11,876,187,200
0,11,109,34,200
0,11,397,61,200
0,11,159,22,200
0,11,202,32,200
0,11,262,34,200
0,11,220,30,200
0,11,98,18,200
0,13,75,10,200
0,11,252,53,200
0,11,172,50,200
0,11,79,23,200
0,11,1185,194,200
0,13,141,20,200
0,0,0,0,502
0,0,0,0,0
0,0,0,0,403
0,0,0,0,502
0,0,0,0,502
0,11,345,13,200
0,11,99,15,200
1,11,268,28,200
0,11,125,17,200
0,11,66,15,200
0,13,414,27,200
0,0,0,0,502
0,11,15,1,200
0,11,555,174,200
0,13,168,26,200
1,13,42,13,200
0,11,1110,210,200
0,13,5,4,200
0,13,142,15,200
0,13,16,2,200
0,0,0,0,502
0,11,104,23,200
0,11,72,25,200
0,0,0,0,0
1,11,37,9,200
0,11,74,20,200
0,13,559,146,200
0,13,428,139,200
0,0,0,0,502
0,11,63,12,200
0,0,0,0,502
0,11,399,53,200
0,13,95,36,200
0,13,28,7,200
0,11,121,27,200
0,11,112,13,200
0,11,604,111,200
0,0,0,0,403
0,11,59,14,200
0,11,61,10,200
0,11,38,9,200
0,0,0,0,502
0,13,320,44,200
0,0,0,0,502
0,11,42,10,200
0,0,0,0,502
0,11,180,57,200
0,0,0,0,502
0,11,318,64,200
0,11,315,85,200
0,0,0,0,502
0,0,0,0,400
0,11,763,138,200
0,11,66,9,200
1,11,280,84,200
0,11,42,10,200
0,11,20,4,200
0,11,42,10,200
0,13,104,32,200
0,11,248,43,200
0,0,0,0,502
0,11,343,29,200
0,11,404,72,200
0,13,101,26,200
0,11,600,99,200
0,11,143,37,200
0,11,88,29,200
0,0,0,0,502
0,0,0,0,502
0,11,157,42,200
0,0,0,0,502
0,0,0,0,502
0,13,405,17,200
0,11,42,10,200
0,13,284,31,200
0,0,0,0,502
0,13,3,2,200
0,11,99,26,200
0,11,65,28,200
1,13,132,9,200
0,11,74,16,200
0,13,166,17,200
0,11,111,22,200
0,11,123,33,200
0,11,1483,251,200
0,13,219,13,200
0,11,121,36,200
0,13,51,4,200
0,11,67,3,200
0,11,10,1,200
1,13,166,33,200
0,11,42,13,200
0,0,0,0,404
0,0,0,0,502
0,11,397,62,200
0,11,57,17,200
0,11,50,13,200
1,11,41,11,200
0,0,0,0,502
0,11,85,25,200
0,0,0,0,502
0,11,1453,195,200
0,11,477,105,200
1,11,30,9,200
0,0,0,0,502
0,0,0,0,502
0,11,112,13,200
0,11,210,41,200
0,0,0,0,404
0,11,23,9,200
0,11,106,7,200
0,11,191,22,200
0,11,66,13,200
0,11,3646,359,200
0,0,0,0,502
0,11,59,13,200
0,11,156,26,200
0,11,136,25,200
0,13,200,15,200
1,11,345,116,200
0,13,49,10,200
0,11,367,41,200
0,11,170,14,200
0,11,84,29,200
0,11,322,29,200
0,0,0,0,502
0,0,0,0,502
0,11,24,5,200
0,11,11,1,200
1,13,88,8,200
0,13,505,150,200
0,11,42,10,200
0,13,205,37,200
0,11,461,90,200
1,11,14,5,200
0,13,276,25,200
0,13,40,15,200
0,11,851,174,200
0,0,0,0,502
1,13,43,9,200
0,11,635,151,200
0,11,877,160,200
0,13,415,105,200
0,11,275,22,200
0,11,411,99,200
0,11,42,10,200
0,13,4,1,200
0,11,66,10,200
0,11,69,9,200
0,13,245,28,200
1,13,39,9,200
0,0,0,0,0
1,11,247,81,200
0,11,40,12,200
0,11,389,94,200
0,11,9,2,200
1,11,131,24,200
0,0,0,0,502
0,13,325,71,200
0,0,0,0,502
0,11,396,134,200
0,11,723,130,200
0,13,739,176,200
0,11,51,10,200
0,11,14,5,200
0,0,0,0,502
0,11,52,14,200
1,6,94,10,200
0,0,0,0,502
0,0,0,0,403
0,11,1029,186,200
0,11,38,9,200
0,11,1711,253,200
0,0,0,0,523
0,0,0,0,404
0,11,43,12,200
0,11,26,9,200
0,0,0,0,502
0,11,868,101,200
0,11,859,180,200
0,0,0,0,502
0,13,55,7,200
0,11,601,169,200
0,11,121,14,200
0,11,80,29,200
0,0,0,0,502
0,13,109,28,200
0,11,64,17,200
0,0,0,0,502
0,0,0,0,403
0,13,710,168,200
1,13,6,5,200
0,11,104,30,200
0,13,39,15,200
0,11,67,9,200
0,13,172,14,200
0,11,125,2,200
0,11,38,9,200
0,0,0,0,403
0,11,553,183,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,11,25,3,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,13,38,5,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,0
0,0,0,0,502
0,0,0,0,502
0,11,178,8,200
0,11,59,10,200
0,0,0,0,502
0,0,0,0,502
0,11,38,9,200
0,0,0,0,502
0,11,363,14,200
0,11,998,170,200
0,11,698,168,200
0,11,285,47,200
0,11,38,9,200
0,13,241,12,200
0,0,0,0,502
1,11,477,172,200
0,11,534,112,200
0,11,61,6,200
1,11,41,15,200
0,11,39,12,200
0,0,0,0,502
0,11,8,2,200
0,11,1245,231,200
0,13,127,21,200
0,13,10,1,200
0,0,0,0,404
0,0,0,0,502
1,13,29,4,200
0,11,169,26,200
0,11,107,25,200
0,0,0,0,403
0,0,0,0,502
0,11,379,19,200
0,0,0,0,403
0,13,575,16,200
0,13,38,10,200
0,0,0,0,502
0,13,2753,300,200
0,11,180,58,200
0,11,95,12,200
0,11,96,13,200
0,13,418,103,200
0,11,451,59,200
0,11,256,38,200
0,11,122,34,200
0,0,0,0,502
0,11,38,9,200
0,0,0,0,502
0,11,103,11,200
0,13,114,12,200
0,13,45,7,200
0,0,0,0,403
0,11,325,5,200
0,11,316,75,200
0,11,109,13,200
0,0,0,0,403
0,0,0,0,404
0,11,592,103,200
