page_len,page_tag_num,page_tech_num,page_domain_type_num,page_like_req_domain_num,page_unlike_req_domain_num,page_hidden_tag_num,page_have_copyright,page_have_redirect
195025,1116,1,205,43,162,1,1,0
195049,1116,1,205,43,162,1,1,0
195029,1116,1,205,43,162,1,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
12645,85,1,5,0,5,0,0,0
9086,79,1,0,0,0,0,0,0
108193,981,5,26,25,1,1,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
10327,81,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
65741,50,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
676165,557,0,4,4,0,2,1,1
65729,50,3,0,0,0,0,0,0
2673,21,2,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0
673993,556,0,4,4,0,2,1,1
676332,557,0,4,4,0,2,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2673,21,2,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0
2673,21,2,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0
65729,50,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
65729,50,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
672047,556,0,4,4,0,2,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
65729,50,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2673,21,2,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0
2673,21,2,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
65729,50,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
65729,50,3,0,0,0,0,0,0
12515,86,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
65741,50,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
7003,31,2,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
218568,1778,1,201,4,197,3,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
90930,1141,4,87,84,3,0,1,0
0,0,0,0,0,0,0,0,0
91778,211,4,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
91074,209,4,0,0,0,1,0,0
90902,211,4,0,0,0,1,0,0
90902,211,4,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
36356,50,2,0,0,0,2,0,0
36356,50,2,0,0,0,2,0,0
235936,208,0,52,51,1,0,1,0
236152,213,0,52,51,1,0,1,0
14441,41,2,0,0,0,2,0,0
14441,41,2,0,0,0,2,0,0
236152,213,0,52,51,1,0,1,0
