res_is_redirect,res_headers_type_num,res_constitute_url_num,res_constitute_domain_type,res_state_code
1,11,134,3,200
0,11,83,0,200
1,13,166,16,200
0,13,28,0,200
0,13,1121,11,200
0,0,0,0,502
0,13,267,3,200
0,13,54,2,200
0,0,0,0,502
0,11,304,1,200
0,11,64,0,200
0,11,125,4,200
0,11,663,6,200
0,11,267,2,200
0,11,359,11,200
0,11,105,1,200
0,11,52,0,200
0,13,353,3,200
0,0,0,0,502
0,13,141,5,200
0,11,255,1,200
1,11,63,0,200
0,11,420,0,200
0,11,131,0,200
0,13,490,6,200
1,13,187,2,200
0,11,78,0,200
0,11,58,10,200
0,13,149,9,200
0,11,38,4,200
0,11,608,4,200
1,11,16,3,200
0,0,0,0,522
0,0,0,0,502
0,11,109,6,200
0,13,158,3,200
0,11,30,0,200
0,11,348,1,200
0,11,222,0,200
0,0,0,0,502
0,11,728,14,200
0,11,41,4,200
0,11,38,4,200
0,13,152,4,200
1,11,34,1,200
0,0,0,0,504
0,11,551,2,200
1,11,25,3,200
1,11,206,8,200
0,11,243,2,200
0,13,76,4,200
0,11,310,14,200
0,13,324,7,200
0,11,78,2,200
0,11,20,0,200
0,11,111,2,200
0,11,103,0,200
0,13,360,13,200
0,11,400,8,200
0,11,375,2,200
1,11,144,3,200
0,11,147,0,200
0,11,351,8,200
0,11,284,1,200
0,11,7,1,200
0,11,287,4,200
0,11,93,0,200
0,11,106,18,200
0,0,0,0,502
0,0,0,0,502
0,11,42,4,200
0,11,185,4,200
0,11,271,2,200
0,11,86,0,200
0,0,0,0,404
0,0,0,0,502
1,13,143,5,200
1,11,15,2,200
0,11,385,7,200
0,0,0,0,502
0,11,734,2,200
0,13,25,7,200
0,11,90,1,200
0,11,373,13,200
0,11,380,3,200
0,11,205,15,200
1,11,11,2,200
0,11,255,3,200
0,11,101,3,200
0,11,713,5,200
1,11,13,1,200
0,13,354,2,200
1,13,63,0,200
0,13,185,9,200
0,13,534,5,200
0,11,55,1,200
0,13,829,8,200
0,11,167,1,200
1,11,2,1,200
0,11,186,8,200
0,13,557,4,200
0,11,161,4,200
0,13,300,3,200
0,11,66,0,200
1,13,170,3,200
0,13,89,2,200
0,13,125,2,200
0,11,216,4,200
0,11,30,2,200
0,11,131,4,200
0,13,458,9,200
0,11,693,10,200
0,0,0,0,502
0,13,623,6,200
0,13,51,6,200
0,0,0,0,502
0,11,42,4,200
0,0,0,0,502
0,11,403,6,200
0,13,424,4,200
0,13,37,1,200
0,11,211,2,200
0,11,233,4,200
0,0,0,0,502
