page_len,page_tag_num,page_tech_num,page_domain_type_num,page_like_req_domain_num,page_unlike_req_domain_num,page_hidden_tag_num,page_have_copyright,page_have_redirect
42604,292,9,48,43,5,2,1,0
234570,744,4,32,28,4,0,1,0
116821,333,4,27,22,5,0,1,0
0,0,0,0,0,0,0,0,0
202465,455,5,33,28,5,19,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
94117,608,6,77,41,36,1,1,0
123640,848,3,73,47,26,9,1,0
0,0,0,0,0,0,0,0,0
656194,1626,6,144,137,7,79,1,0
4950037,36840,10,3667,2166,1501,9,1,0
47106,132,8,3,0,3,0,1,0
1449946,5694,6,1179,1155,24,4,0,0
22902,37,0,2,1,1,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
886732,5017,3,613,169,444,542,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
61648,881,0,511,468,43,0,0,0
107548,949,7,162,159,3,29,0,0
54729,239,7,1,1,0,28,1,0
0,0,0,0,0,0,0,0,0
841283,3217,14,568,532,36,31,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
26023,97,1,9,8,1,3,0,0
532856,3042,6,838,838,0,19,1,0
459926,2067,7,499,499,0,15,1,0
96511,1005,2,109,98,11,22,0,0
5307,91,3,14,13,1,1,0,0
0,0,0,0,0,0,0,0,0
1167420,3850,6,506,481,25,7,1,0
18824,59,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
781280,2280,5,287,278,9,2,1,0
43763,428,4,52,44,8,2,1,0
114870,934,8,144,77,67,7,1,0
479881,2370,10,237,188,49,27,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
64456,622,3,96,74,22,2,1,0
48269,156,4,4,3,1,3,0,0
514066,4287,6,2007,2004,3,4,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
113266,1387,2,91,90,1,10,1,0
1159678,1279,1,44,29,15,7,1,0
265538,1497,11,244,224,20,67,1,0
23409,37,0,2,1,1,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3767879,3242,6,316,252,64,7,1,0
1053861,959,7,169,137,32,5,1,0
0,0,0,0,0,0,0,0,0
620960,4517,12,1194,1186,8,28,1,0
579767,2071,8,255,229,26,20,1,0
0,0,0,0,0,0,0,0,0
175532,607,1,17,13,4,2,1,0
0,0,0,0,0,0,0,0,0
215365,3376,1,811,668,143,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
238227,985,2,203,197,6,5,1,0
8914,72,0,4,4,0,1,1,0
123324,891,1,208,198,10,4,1,0
205560,554,4,13,3,10,6,1,0
639423,1044,11,101,79,22,1,1,0
10268,143,3,8,8,0,5,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
23605,229,7,33,25,8,2,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
172679,587,4,53,35,18,9,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1584942,2423,14,402,207,195,65,1,0
147010,1009,5,58,50,8,1,0,0
135453,1120,6,212,200,12,11,1,0
270895,2561,7,310,247,63,14,0,0
270895,2561,7,310,280,30,14,0,0
209277,3851,7,624,578,46,1,1,0
238269,1606,9,333,319,14,8,1,0
151770,957,10,373,369,4,2,1,0
536754,1842,7,355,333,22,9,1,0
555134,2009,6,335,322,13,6,1,0
0,0,0,0,0,0,0,0,0
68346,538,4,99,95,4,5,1,0
129435,1442,5,216,209,7,7,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
297642,1042,1,245,192,53,1,0,0
101836,590,16,76,71,5,11,1,0
108911,664,11,111,107,4,0,1,0
307036,1258,8,218,184,34,4,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
27947,42,0,2,1,1,0,0,0
22515,39,0,3,1,2,0,1,0
205412,1849,6,503,499,4,8,1,0
234822,1883,5,503,497,6,9,1,0
132820,1501,2,234,234,0,8,0,0
997662,5299,4,997,997,0,4,1,0
194517,1138,9,178,155,23,18,1,0
87267,312,5,6,6,0,7,1,0
0,0,0,0,0,0,0,0,0
57629,961,4,320,296,24,0,0,0
10447,206,5,27,26,1,0,0,0
9808,112,3,7,5,2,1,0,0
138626,418,2,83,16,67,3,0,0
0,0,0,0,0,0,0,0,0
138336,872,5,183,165,18,9,1,0
0,0,0,0,0,0,0,0,0
87744,781,1,320,270,50,3,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
274707,1391,2,192,181,11,0,1,0
0,0,0,0,0,0,0,0,0
154136,804,6,142,118,24,12,0,0
0,0,0,0,0,0,0,0,0
102750,1009,10,169,161,8,7,1,0
103162,967,10,165,159,6,7,1,0
111956,1167,4,208,166,42,5,1,0
78536,1788,2,603,588,15,0,1,0
561872,2589,4,18,1,17,13,0,0
86544,1499,2,362,358,4,8,1,0
50572,941,2,227,225,2,10,1,0
118462,530,4,67,64,3,9,0,0
45264,792,3,116,111,5,6,1,0
104345,1707,4,473,465,8,14,0,0
26983,144,2,16,15,1,3,1,0
319563,1493,14,125,113,12,22,1,0
376913,2922,5,110,102,8,7,1,0
849319,499,5,84,77,7,2,1,0
262186,2137,0,355,320,35,45,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1344685,8161,1,351,341,10,26,0,0
58063,451,0,90,81,9,12,0,0
263377,3270,3,863,859,4,13,1,0
121509,940,8,150,130,20,3,1,0
319725,1846,7,427,402,25,66,1,0
275529,3379,1,1005,983,22,25,1,0
0,0,0,0,0,0,0,0,0
172637,2257,11,359,350,9,32,1,0
458097,1532,9,295,284,11,6,1,0
207288,783,11,99,87,12,1,1,0
74485,73,8,7,7,0,1,0,1
28533,45,0,4,1,3,0,0,0
135686,775,4,137,132,5,19,1,0
767929,2304,13,256,231,25,30,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
256824,1356,7,299,287,12,4,1,0
115498,141,6,5,3,2,5,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1412940,9941,12,2004,1649,355,72,1,0
451931,1503,11,237,29,208,18,0,0
76637,383,6,100,93,7,0,1,0
370702,1931,11,176,157,19,17,1,0
35934,641,0,235,235,0,0,0,0
5870,124,0,25,25,0,0,0,0
207570,864,6,278,271,7,3,1,0
0,0,0,0,0,0,0,0,0
24562,320,4,45,8,37,0,1,0
124351,1135,4,205,198,7,0,1,0
0,0,0,0,0,0,0,0,0
459901,1782,5,257,255,2,2,1,0
244704,648,6,104,98,6,7,1,0
156885,410,6,54,46,8,7,1,0
0,0,0,0,0,0,0,0,0
242896,770,3,146,139,7,2,1,0
45736,162,3,17,1,16,1,1,0
700013,4538,5,274,229,45,93,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
321649,2958,3,979,832,147,5,1,0
120223,751,3,269,217,52,11,1,0
36384,502,4,138,103,35,0,0,0
284091,1741,1,320,319,1,11,1,0
1820700,5845,3,412,360,52,31,1,0
358131,461,3,72,49,23,6,1,0
14240,361,0,68,62,6,0,0,0
0,0,0,0,0,0,0,0,0
32299,477,5,140,113,27,0,1,0
276817,1160,2,71,42,29,1,0,0
57675,144,6,12,11,1,5,0,0
145328,1031,7,104,97,7,8,1,0
78877,433,4,47,41,6,2,1,0
569290,1644,2,121,115,6,1,1,0
56831,427,1,62,56,6,0,1,0
178100,1169,3,283,269,14,1,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
70917,765,1,128,126,2,6,0,0
17503,285,1,22,20,2,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
45525,323,6,44,39,5,3,1,0
122774,538,5,109,96,13,25,1,0
94130,143,6,2,2,0,11,0,0
700691,2364,7,391,377,14,6,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
119834,767,4,43,30,13,0,1,0
364045,5820,5,1164,83,1081,4,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
138840,1291,5,228,143,85,1,0,0
73995,664,2,105,104,1,27,0,0
46632,307,0,76,69,7,0,1,0
460292,3226,17,946,841,105,20,1,0
268561,2190,16,630,604,26,22,1,0
98690,2444,2,738,730,8,4,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
213248,1161,8,267,242,25,7,1,0
169118,871,8,180,156,24,7,1,0
0,0,0,0,0,0,0,0,0
1881,26,1,1,1,0,0,0,0
404980,887,9,113,60,53,15,1,0
0,0,0,0,0,0,0,0,0
198262,1509,10,343,111,232,33,1,0
371363,3159,9,320,297,23,80,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
156688,1031,5,148,138,10,9,1,0
325333,687,6,119,116,3,19,1,0
20193,113,6,13,12,1,4,0,0
0,0,0,0,0,0,0,0,0
230987,347,0,17,8,9,0,1,0
348920,3094,10,781,750,31,42,1,0
690019,3771,4,239,222,17,5,1,0
0,0,0,0,0,0,0,0,0
934039,2649,7,306,174,132,14,1,0
0,0,0,0,0,0,0,0,0
802296,1902,15,429,18,411,2,1,0
90789,845,0,19,8,11,0,0,0
44384,575,1,55,40,15,0,1,0
26196,532,4,3,3,0,2,0,0
273591,3259,2,890,886,4,23,1,0
358377,3693,2,726,717,9,1,1,0
701798,2513,3,150,139,11,11,1,0
959432,1310,7,110,94,16,52,1,0
0,0,0,0,0,0,0,0,0
180300,2858,9,747,735,12,22,1,0
28270,42,0,2,1,1,0,0,0
388894,1602,8,166,154,12,29,1,0
17106,258,2,3,2,1,0,1,0
0,0,0,0,0,0,0,0,0
185108,644,5,30,16,14,12,1,0
0,0,0,0,0,0,0,0,0
1374816,12889,5,68,38,30,7,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
319997,3128,9,503,492,11,14,1,0
85358,819,9,158,146,12,11,1,0
0,0,0,0,0,0,0,0,0
187858,1110,2,136,95,41,4,1,0
115076,582,1,82,61,21,4,1,0
527645,5803,5,1042,505,537,12,1,0
50793,659,3,237,234,3,3,1,0
129018,1883,6,369,361,8,15,0,0
0,0,0,0,0,0,0,0,0
126611,1982,5,328,321,7,5,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1423096,3045,8,253,228,25,10,1,0
105360,262,7,44,26,18,5,1,0
94567,209,5,37,21,16,4,1,0
0,0,0,0,0,0,0,0,0
146480,1717,6,240,201,39,19,1,0
19641,139,3,3,3,0,0,0,0
153024,981,5,151,137,14,17,1,0
25106,129,0,21,8,13,4,1,0
510558,2117,10,512,450,62,19,1,0
0,0,0,0,0,0,0,0,0
27780,42,0,2,1,1,0,0,0
644674,1566,7,352,302,50,1,1,0
1154786,3630,10,507,478,29,60,0,0
68340,940,8,163,156,7,2,1,0
177255,1242,2,151,141,10,4,1,1
0,0,0,0,0,0,0,0,0
2719,36,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0
193246,2265,15,195,165,30,34,1,0
1196645,5245,4,1124,1079,45,16,1,0
225146,789,5,109,98,11,6,1,0
441294,1533,3,28,28,0,16,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
9421,205,4,52,51,1,0,1,0
6635,65,4,7,7,0,0,0,0
0,0,0,0,0,0,0,0,0
312026,1538,13,352,332,20,27,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
369064,961,11,107,89,18,21,1,0
18758,57,1,4,3,1,0,1,0
0,0,0,0,0,0,0,0,0
439327,1289,1,185,153,32,60,0,0
72554,737,6,183,73,110,0,1,0
468005,1856,10,227,204,23,23,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
740596,1781,2,149,140,9,10,1,1
278840,147,1,8,5,3,6,1,1
71152,714,5,91,84,7,8,1,0
283892,1482,6,101,63,38,15,1,0
197161,1888,10,287,209,78,12,1,0
0,0,0,0,0,0,0,0,0
402229,1539,6,281,245,36,3,1,0
275158,3259,3,1037,1021,16,7,1,0
241986,2026,8,463,463,0,13,1,0
484541,1338,9,208,200,8,1,1,0
74651,1056,7,235,204,31,4,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
292730,1714,6,526,507,19,12,1,0
167042,257,6,2,0,2,2,1,0
242206,2141,9,468,458,10,13,1,0
122159,1364,1,427,321,106,3,1,0
0,0,0,0,0,0,0,0,0
120336,1067,2,224,224,0,7,1,0
268116,3655,1,1021,896,125,127,1,0
92467,1041,2,60,33,27,2,1,0
0,0,0,0,0,0,0,0,0
201250,3011,5,1057,1057,0,13,1,0
20293,297,1,96,96,0,0,1,0
53103,585,10,91,79,12,6,1,0
59607,349,6,48,31,17,5,1,0
164247,1276,4,395,135,260,2,1,0
60746,733,5,249,64,185,1,1,0
230223,1158,9,152,130,22,13,1,0
196051,2149,4,612,527,85,6,1,0
91905,475,8,54,43,11,17,0,0
60538,367,5,32,22,10,2,0,0
127770,648,1,52,6,46,4,1,0
0,0,0,0,0,0,0,0,0
44136,425,4,101,99,2,8,1,0
101262,628,4,177,164,13,16,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
839398,8135,8,428,387,41,30,1,0
305607,2441,3,432,413,19,63,1,0
200401,1494,14,182,172,10,9,1,0
146461,771,4,105,91,14,6,0,0
0,0,0,0,0,0,0,0,0
130051,517,6,49,49,0,0,1,0
20044,268,0,45,41,4,12,0,0
1221880,2173,4,195,191,4,23,1,0
387941,919,4,96,90,6,16,1,0
274603,4133,2,697,695,2,1,1,0
0,0,0,0,0,0,0,0,0
41688,50,0,5,1,4,0,1,0
0,0,0,0,0,0,0,0,0
30396,450,2,66,61,5,5,1,0
1161254,3953,11,448,385,63,19,1,0
328139,1466,4,174,164,10,4,1,0
77729,1206,6,348,348,0,40,1,0
326939,1226,11,259,256,3,6,0,0
196754,2090,6,298,238,60,206,1,0
567654,2530,2,215,164,51,0,1,0
433467,1892,5,215,28,187,0,1,0
493087,2105,3,121,107,14,3,0,0
255012,1091,5,54,46,8,3,0,0
314739,3377,6,402,397,5,5,1,0
237294,2845,6,360,356,4,4,1,0
42597,577,5,161,154,7,19,1,0
842361,7552,3,585,427,158,16,1,1
110550,617,7,48,41,7,5,0,0
0,0,0,0,0,0,0,0,0
915052,1436,12,205,195,10,56,0,0
13235,127,5,13,11,2,0,1,0
663900,14292,7,1046,1036,10,32,0,0
1696990,2650,8,221,200,21,26,0,0
98902,1450,9,378,64,314,12,1,0
0,0,0,0,0,0,0,0,0
3127821,52865,12,1554,147,1407,1,1,0
47106,132,8,3,0,3,0,1,0
295216,1743,1,284,253,31,1,1,0
409044,1005,6,182,158,24,8,1,0
402756,2872,4,324,285,39,4,1,0
0,0,0,0,0,0,0,0,0
1053235,3912,9,682,594,88,18,1,1
64383,157,14,7,5,2,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
316055,1944,9,457,449,8,10,1,1
0,0,0,0,0,0,0,0,0
395281,2790,2,383,364,19,2,1,0
1429537,152,0,11,8,3,0,1,0
155060,56,3,9,6,3,1,1,0
285676,825,4,147,141,6,2,1,0
91938,172,3,15,9,6,1,1,0
0,0,0,0,0,0,0,0,0
967565,3620,5,128,72,56,6,1,0
813592,2252,3,6,6,0,8,1,0
46317,179,6,34,10,24,8,1,0
84135,860,3,235,232,3,2,1,0
23280,286,1,6,4,2,0,1,0
1799257,6323,5,411,403,8,0,1,0
508789,1220,9,202,197,5,1,1,0
41505,484,5,109,98,11,8,1,0
0,0,0,0,0,0,0,0,0
225348,985,11,182,178,4,4,1,0
605597,3983,8,933,929,4,21,0,0
416173,1295,21,183,161,22,3,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
84830,1159,5,140,125,15,25,1,0
22680,170,4,27,25,2,10,1,0
0,0,0,0,0,0,0,0,0
154798,1729,8,117,103,14,12,1,0
123600,1353,5,56,42,14,12,1,0
15756475,2541,6,48,41,7,136,1,0
139438,148,5,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0
259820,386,6,10,6,4,0,1,0
156856,1220,9,116,106,10,59,0,0
45851,392,3,10,8,2,2,1,0
410636,1564,7,217,209,8,19,1,0
372306,1150,7,208,201,7,30,1,0
609935,3003,5,301,268,33,13,1,0
2886,44,0,9,9,0,3,0,0
249585,669,7,126,99,27,11,1,0
0,0,0,0,0,0,0,0,0
51554,582,5,23,15,8,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
577942,2679,6,254,200,54,33,1,0
0,0,0,0,0,0,0,0,0
43039,720,4,82,81,1,4,1,0
27254,310,7,49,49,0,1,0,0
317417,2302,7,174,167,7,22,1,0
94494,728,6,49,42,7,4,1,0
86436,1276,3,77,66,11,10,1,0
27334,165,3,50,37,13,6,1,0
421646,1327,5,263,255,8,3,1,0
329814,1847,1,380,339,41,1,1,0
0,0,0,0,0,0,0,0,0
141997,701,10,114,113,1,11,1,0
109504,1745,9,122,120,2,6,1,0
16841,131,6,11,11,0,0,1,0
0,0,0,0,0,0,0,0,0
105100,1200,3,178,166,12,0,1,0
97045,1122,4,194,135,59,2,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
681084,4082,7,423,394,29,5,1,0
3939,62,4,7,7,0,0,1,0
3790,36,5,0,0,0,0,0,0
279962,3121,6,620,588,32,11,0,0
139619,1231,5,334,268,66,3,1,0
9131,106,5,3,3,0,3,1,0
77441,798,9,152,138,14,1,1,0
352288,846,3,74,52,22,2,1,0
0,0,0,0,0,0,0,0,0
393101,2824,6,351,285,66,7,1,0
844344,2150,6,220,176,44,3,0,0
0,0,0,0,0,0,0,0,0
82043,773,4,275,136,139,1,1,0
14685,313,1,92,91,1,0,1,0
29258,375,2,80,66,14,1,0,0
372216,2024,7,271,203,68,41,1,0
145484,4339,1,68,64,4,12,0,0
73481,1476,2,262,261,1,8,1,0
362480,2838,6,437,406,31,16,1,0
0,0,0,0,0,0,0,0,0
87601,844,8,112,110,2,4,0,0
2096,13,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0
23550,35,0,2,1,1,0,1,0
488596,4862,4,761,760,1,207,0,0
0,0,0,0,0,0,0,0,0
152543,1515,4,356,276,80,10,1,0
55656,408,4,60,51,9,11,1,0
0,0,0,0,0,0,0,0,0
637342,3002,5,316,311,5,2,1,0
13877,185,4,36,31,5,1,1,0
0,0,0,0,0,0,0,0,0
321568,1020,12,167,141,26,19,1,0
6377,36,2,3,1,2,0,0,0
445956,1294,6,356,274,82,4,1,0
335947,1567,3,119,96,23,2,1,0
0,0,0,0,0,0,0,0,0
128745,696,3,109,104,5,3,1,0
244926,1493,9,115,90,25,22,0,0
226267,644,3,113,70,43,0,1,0
499359,1035,8,192,170,22,3,0,0
0,0,0,0,0,0,0,0,0
58205,899,2,146,144,2,0,1,0
13552,159,4,18,14,4,2,1,0
0,0,0,0,0,0,0,0,0
420118,2970,2,544,409,135,2,1,0
154328,1684,3,321,314,7,4,0,0
20975,330,0,26,20,6,0,0,0
674671,5009,17,1000,989,11,16,1,0
102456,947,0,158,139,19,24,0,0
28067,42,0,2,1,1,0,0,0
409511,1117,1,178,146,32,0,1,0
60486,319,5,43,42,1,0,1,0
690770,966,3,154,142,12,6,0,0
101118,933,2,236,169,67,2,1,0
0,0,0,0,0,0,0,0,0
642540,1954,1,253,155,98,10,1,0
40774,362,0,8,5,3,6,0,0
972558,4375,9,1053,1043,10,11,0,0
373527,400,6,14,12,2,8,0,0
236786,2767,9,419,400,19,14,0,0
50711,598,2,64,33,31,14,1,0
11054,43,0,2,0,2,1,0,0
0,0,0,0,0,0,0,0,0
122859,1466,2,394,383,11,1,0,0
39992,565,2,49,22,27,3,0,0
109455,1165,3,167,155,12,0,1,0
402148,8043,10,541,462,79,17,1,0
47216,684,9,130,73,57,7,1,0
0,0,0,0,0,0,0,0,0
102247,634,5,56,56,0,0,1,0
0,0,0,0,0,0,0,0,0
509599,3658,9,543,514,29,10,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
226930,938,1,40,37,3,22,1,0
226891,953,1,40,37,3,22,1,0
162922,2179,9,203,191,12,12,1,0
214198,1962,13,342,315,27,45,1,1
293960,470,3,47,27,20,4,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
42481,517,3,74,72,2,1,1,0
0,0,0,0,0,0,0,0,0
30577,140,4,15,13,2,2,1,0
0,0,0,0,0,0,0,0,0
619988,3071,7,247,193,54,17,1,0
0,0,0,0,0,0,0,0,0
1689155,1614,7,174,148,26,1,1,0
37104,209,5,24,12,12,0,1,0
22705,37,0,2,1,1,0,1,0
225882,657,7,137,123,14,0,1,0
217354,461,4,71,50,21,0,1,0
0,0,0,0,0,0,0,0,0
328754,2131,4,222,199,23,4,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
166815,995,5,161,51,110,3,0,0
52957,553,3,50,47,3,8,0,0
767413,2482,5,152,147,5,13,0,0
69200,970,9,162,158,4,1,1,0
31718,498,8,113,109,4,1,1,0
151911,1846,9,234,226,8,7,1,0
0,0,0,0,0,0,0,0,0
188983,916,9,137,111,26,4,0,0
288684,1435,11,284,271,13,24,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
431115,1108,6,162,103,59,9,1,0
165784,1853,4,457,417,40,4,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
25452,403,2,44,44,0,3,0,0
165313,546,6,68,63,5,23,1,0
50920,305,3,26,23,3,4,1,0
115287,445,3,40,36,4,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
553912,1406,2,190,155,35,1,1,0
15810,166,0,13,2,11,2,1,0
27146,572,5,82,75,7,1,0,0
641564,2419,6,387,373,14,13,1,0
123425,1090,6,353,303,50,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
306585,2684,1,461,423,38,1,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
27854,238,1,56,56,0,3,0,0
468403,1692,3,531,530,1,9,1,0
633259,2102,16,208,203,5,53,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
667657,2338,13,113,93,20,16,1,0
130857,395,3,40,26,14,0,1,0
398032,2094,11,282,199,83,11,1,0
294974,2022,11,269,194,75,11,1,0
0,0,0,0,0,0,0,0,0
661120,2162,4,301,279,22,3,1,0
457064,1050,4,162,149,13,3,1,0
132711,1861,3,600,585,15,38,1,0
1112050,4053,3,373,238,135,18,1,0
1341478,10627,2,1050,870,180,4,1,0
0,0,0,0,0,0,0,0,0
1714900,2942,5,293,276,17,8,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1407082,1575,3,229,214,15,8,1,0
0,0,0,0,0,0,0,0,0
393134,2772,3,373,359,14,2,1,0
87244,883,10,44,37,7,3,1,0
0,0,0,0,0,0,0,0,0
197295,917,8,155,139,16,13,1,0
64388,113,3,8,6,2,2,0,0
402040,4534,6,503,488,15,67,1,0
257729,2936,7,241,238,3,69,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
284100,3011,2,602,602,0,3,1,0
24042,277,2,27,27,0,3,1,0
411723,1510,4,157,127,30,1,1,0
30710,76,1,6,1,5,2,0,0
20097,274,1,61,36,25,0,1,0
76365,1208,1,303,303,0,1,1,0
135164,475,3,60,55,5,0,1,0
84553,922,6,132,126,6,11,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
185275,2289,1,257,214,43,46,1,0
86005,789,3,155,152,3,0,1,0
50933,332,3,33,30,3,2,1,0
312465,1005,4,62,55,7,15,0,0
0,0,0,0,0,0,0,0,0
63081,727,3,250,245,5,18,1,0
288109,2015,13,434,413,21,57,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
239149,1620,4,148,96,52,1,1,0
85360,409,4,89,56,33,1,1,0
81056,353,2,41,25,16,5,1,1
37414,564,0,29,16,13,0,1,0
0,0,0,0,0,0,0,0,0
37088,508,11,82,75,7,2,1,0
0,0,0,0,0,0,0,0,0
670312,4139,8,814,788,26,16,1,0
0,0,0,0,0,0,0,0,0
252900,385,0,69,69,0,9,0,0
36504,205,4,37,36,1,2,0,0
678199,4177,1,423,374,49,3,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
21900,33,0,1,1,0,0,1,0
234853,364,0,18,9,9,0,1,0
15524,170,2,30,30,0,0,1,0
28348,45,0,4,1,3,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
87049,297,2,30,30,0,0,0,0
91513,1719,3,373,277,96,0,1,0
0,0,0,0,0,0,0,0,0
11220,87,3,2,0,2,3,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
143783,1166,8,170,165,5,21,1,1
44220,208,5,26,23,3,7,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
7314,17,0,2,0,2,0,0,0
197181,783,8,33,25,8,0,1,0
0,0,0,0,0,0,0,0,0
3627853,3345,8,441,400,41,19,1,1
127025,557,5,68,64,4,6,1,0
3159,31,0,2,2,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
365418,2687,6,104,100,4,5,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
160843,448,7,71,1,70,8,1,0
57886,631,2,73,62,11,1,1,0
3214658,1432,9,93,78,15,75,1,0
1803044,1600,9,82,67,15,112,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
135268,767,2,270,270,0,0,1,0
66010,579,4,57,49,8,2,1,0
31468,171,4,27,19,8,1,1,0
35610,795,2,262,261,1,0,1,0
5987,99,2,16,16,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
303224,1948,1,63,60,3,9,0,0
878838,4851,8,950,910,40,35,1,0
460101,416,6,21,17,4,10,1,0
184274,1268,2,185,149,36,12,0,0
0,0,0,0,0,0,0,0,0
567983,2989,5,485,472,13,12,1,0
194534,366,6,14,13,1,15,1,0
0,0,0,0,0,0,0,0,0
